Timestamp,Farm ID,Field,Latitude,Longitude,Soil Moisture (%),Soil Temp (°C),Soil pH,Soil EC (�S/cm),Leaf Wetness,Air Temp (�C),Humidity (%),Rainfall (mm),Light (Lux),Wind Speed (km/h),Solar Irradiance (W/m�),Solar Voltage (V),Solar Current (A),Energy Generated (kWh),Crop Stage,Crop Health,Disease Risk,Recommended Action
2025-07-13 12:00,FARM001,North Field,22.3933,73.1373,18,34.9,4.54,461,Wet,26.8,57,0,346,1.4,162,18.9,3.8,2.63,Vegetative,Good,Low,Monitor humidity
2025-07-13 13:00,FARM001,North Field,22.3595,73.1777,51,33.8,6.92,473,Dry,26.2,62,10,544,3.9,895,17.0,3.1,0.68,Vegetative,Moderate,High,No action needed
2025-07-13 14:00,FARM001,North Field,22.3428,73.1737,58,32.4,4.6,565,Wet,28.4,31,2,343,2.6,279,18.7,3.7,3.86,Vegetative,Poor,High,Irrigate tomorrow
2025-07-13 15:00,FARM001,North Field,22.3991,73.1029,16,27.1,5.34,355,Wet,30.5,55,6,745,0.9,323,19.3,4.4,3.93,Seedling,Poor,Medium,Apply fertilizer
2025-07-13 16:00,FARM001,North Field,22.3431,73.1803,43,31.3,6.55,476,Dry,24.3,43,6,473,0.7,547,17.2,3.5,2.86,Flowering,Poor,High,Apply fertilizer
2025-07-13 17:00,FARM001,North Field,22.3492,73.187,32,31.0,5.96,462,Wet,33.3,62,3,669,8.5,845,19.7,3.1,0.89,Harvesting,Poor,Low,Check for pests
2025-07-13 18:00,FARM001,North Field,22.3298,73.1768,76,30.8,5.83,578,Dry,22.1,36,9,620,8.6,809,17.5,3.8,0.84,Vegetative,Poor,High,No action needed
2025-07-13 19:00,FARM001,North Field,22.3251,73.1383,90,26.2,6.04,557,Wet,33.4,34,2,294,6.5,200,16.1,3.6,2.07,Seedling,Good,Low,No action needed
2025-07-13 20:00,FARM001,North Field,22.3761,73.1166,26,22.0,5.34,451,Dry,28.3,59,7,226,2.4,779,19.0,3.6,0.71,Harvesting,Good,Low,No action needed
2025-07-13 21:00,FARM001,North Field,22.3774,73.1433,25,20.3,6.53,335,Wet,36.7,63,0,408,8.9,510,19.3,3.4,4.57,Vegetative,Moderate,High,Apply fertilizer
2025-07-13 22:00,FARM001,North Field,22.3491,73.1238,67,20.8,7.05,382,Wet,35.3,52,1,654,1.2,236,19.6,3.8,1.16,Seedling,Good,Medium,Check for pests
2025-07-13 23:00,FARM001,North Field,22.3461,73.1646,62,21.3,7.32,347,Wet,27.1,66,1,715,5.4,738,18.5,4.6,4.74,Vegetative,Poor,Medium,No action needed
2025-07-14 00:00,FARM001,North Field,22.341,73.1277,21,33.1,6.14,537,Dry,20.7,43,10,269,3.4,925,18.4,4.0,3.72,Harvesting,Moderate,High,No action needed
2025-07-14 01:00,FARM001,North Field,22.3192,73.1668,13,21.5,5.21,340,Wet,26.7,33,4,218,2.9,944,19.3,4.8,0.78,Seedling,Good,High,No action needed
2025-07-14 02:00,FARM001,North Field,22.361,73.1941,84,34.2,6.35,308,Wet,28.3,55,7,302,0.8,558,16.4,3.9,4.23,Seedling,Poor,Medium,Check for pests
2025-07-14 03:00,FARM001,North Field,22.372,73.1116,66,30.6,5.84,331,Wet,34.1,60,7,365,8.5,502,16.4,3.7,2.12,Seedling,Good,High,Irrigate tomorrow
2025-07-14 04:00,FARM001,North Field,22.3673,73.1158,41,22.7,6.76,391,Wet,38.5,31,0,224,4.7,435,19.2,4.6,2.08,Flowering,Moderate,Low,Monitor humidity
2025-07-14 05:00,FARM001,North Field,22.3566,73.1619,23,20.8,7.2,421,Wet,30.0,45,8,436,2.8,212,18.9,3.8,0.79,Harvesting,Moderate,Medium,No action needed
2025-07-14 06:00,FARM001,North Field,22.3481,73.184,64,29.2,6.3,413,Dry,23.1,64,1,723,3.9,790,18.7,3.2,2.29,Flowering,Poor,High,Check for pests
2025-07-14 07:00,FARM001,North Field,22.3566,73.1486,47,32.3,6.95,317,Wet,31.8,77,3,749,1.8,671,16.1,3.3,1.45,Flowering,Poor,High,Irrigate tomorrow
2025-07-14 08:00,FARM001,North Field,22.3513,73.1865,78,31.5,5.76,573,Dry,33.5,63,8,409,9.2,928,16.9,4.2,4.94,Seedling,Good,High,Monitor humidity
2025-07-14 09:00,FARM001,North Field,22.3647,73.1012,26,34.9,5.23,367,Wet,33.4,53,3,215,6.6,125,17.9,4.4,1.25,Vegetative,Moderate,Medium,Check for pests
2025-07-14 10:00,FARM001,North Field,22.3358,73.1822,76,34.3,6.43,468,Wet,26.7,65,10,336,3.5,500,17.4,4.0,3.92,Flowering,Moderate,High,Check for pests
2025-07-14 11:00,FARM001,North Field,22.3282,73.147,25,24.8,5.45,346,Dry,26.8,47,6,356,9.1,868,16.9,4.4,4.94,Harvesting,Good,Medium,Apply fertilizer
2025-07-14 12:00,FARM001,North Field,22.3789,73.1998,32,31.1,5.05,349,Wet,21.1,40,6,241,5.9,925,17.7,3.3,3.39,Harvesting,Good,Low,Irrigate tomorrow
2025-07-14 13:00,FARM001,North Field,22.335,73.1618,75,22.9,5.13,459,Wet,22.1,53,8,663,0.4,892,16.7,4.5,2.29,Vegetative,Good,High,Apply fertilizer
2025-07-14 14:00,FARM001,North Field,22.3781,73.1404,58,24.6,4.87,572,Dry,39.8,60,7,641,9.5,885,18.0,4.3,4.12,Vegetative,Moderate,High,No action needed
2025-07-14 15:00,FARM001,North Field,22.3521,73.1147,30,20.9,4.99,566,Wet,32.9,79,8,742,6.3,965,16.5,4.3,1.15,Seedling,Good,Medium,Irrigate tomorrow
2025-07-14 16:00,FARM001,North Field,22.3376,73.162,28,34.1,6.55,495,Dry,26.9,39,9,416,6.4,940,19.4,4.5,1.28,Flowering,Good,High,No action needed
2025-07-14 17:00,FARM001,North Field,22.327,73.18,74,24.1,7.22,576,Wet,23.9,48,2,765,7.6,803,18.9,3.3,1.93,Flowering,Moderate,Medium,Apply fertilizer
2025-07-14 18:00,FARM001,North Field,22.3387,73.1941,64,25.8,7.16,590,Wet,39.5,38,7,786,2.3,835,19.4,3.8,1.16,Vegetative,Moderate,Low,Monitor humidity
2025-07-14 19:00,FARM001,North Field,22.3997,73.1024,28,28.6,5.92,467,Wet,22.2,67,3,418,6.3,823,19.7,3.9,2.05,Seedling,Poor,High,Check for pests
2025-07-14 20:00,FARM001,North Field,22.3357,73.1077,55,23.7,7.4,571,Wet,28.6,52,10,364,1.5,345,19.8,3.7,1.43,Flowering,Moderate,High,No action needed
2025-07-14 21:00,FARM001,North Field,22.3799,73.1823,74,24.9,4.88,415,Wet,29.5,70,2,324,2.5,692,19.3,3.1,1.61,Vegetative,Good,High,Monitor humidity
2025-07-14 22:00,FARM001,North Field,22.3013,73.1801,26,23.2,5.58,379,Wet,39.1,71,2,560,0.0,509,16.8,3.0,2.29,Flowering,Good,Low,Apply fertilizer
2025-07-14 23:00,FARM001,North Field,22.3672,73.1511,16,32.6,7.24,409,Wet,24.3,52,2,706,7.0,300,18.2,4.4,1.29,Harvesting,Moderate,High,Apply fertilizer
2025-07-15 00:00,FARM001,North Field,22.3136,73.167,74,32.5,4.58,373,Dry,36.6,55,1,455,4.5,840,16.3,3.3,0.67,Harvesting,Moderate,Low,Monitor humidity
2025-07-15 01:00,FARM001,North Field,22.3784,73.1096,13,34.4,6.01,364,Dry,22.1,51,4,574,2.3,191,18.5,4.5,4.92,Seedling,Moderate,High,Irrigate tomorrow
2025-07-15 02:00,FARM001,North Field,22.3843,73.1988,66,27.5,4.67,324,Dry,33.9,33,10,291,4.7,287,16.9,4.3,0.9,Harvesting,Poor,Medium,Monitor humidity
2025-07-15 03:00,FARM001,North Field,22.3264,73.158,39,23.3,5.47,375,Wet,27.4,44,8,303,7.9,194,19.0,4.7,0.51,Vegetative,Good,High,Apply fertilizer
2025-07-15 04:00,FARM001,North Field,22.3062,73.1303,45,25.4,4.94,566,Wet,27.2,33,4,675,8.9,274,16.6,3.3,2.73,Vegetative,Poor,High,Apply fertilizer
2025-07-15 05:00,FARM001,North Field,22.399,73.1385,43,27.5,4.64,427,Wet,27.3,68,5,361,6.9,354,16.1,3.6,3.66,Flowering,Moderate,Medium,Check for pests
2025-07-15 06:00,FARM001,North Field,22.3143,73.1332,65,31.6,5.77,453,Dry,30.6,50,10,242,1.1,664,17.2,3.8,1.33,Flowering,Good,High,Irrigate tomorrow
2025-07-15 07:00,FARM001,North Field,22.3522,73.1946,51,22.5,6.92,552,Dry,23.3,70,10,450,8.7,680,19.6,4.0,1.03,Vegetative,Moderate,Low,Check for pests
2025-07-15 08:00,FARM001,North Field,22.3258,73.1889,32,23.5,6.99,335,Wet,20.1,30,3,762,9.8,358,18.1,3.6,4.9,Seedling,Poor,Medium,Irrigate tomorrow
2025-07-15 09:00,FARM001,North Field,22.3667,73.1713,60,24.1,5.03,553,Wet,36.7,78,2,403,4.0,597,19.8,4.1,4.03,Vegetative,Moderate,Medium,No action needed
2025-07-15 10:00,FARM001,North Field,22.35,73.103,38,25.5,5.6,434,Wet,24.5,70,7,692,0.1,400,17.9,3.7,3.23,Harvesting,Moderate,High,Apply fertilizer
2025-07-15 11:00,FARM001,North Field,22.3094,73.1463,10,27.8,5.15,516,Wet,28.6,71,2,482,8.5,608,16.8,4.5,3.38,Vegetative,Poor,High,Apply fertilizer
2025-07-15 12:00,FARM001,North Field,22.3964,73.1212,35,24.3,5.54,492,Wet,27.9,57,0,440,8.3,369,16.0,3.6,1.41,Vegetative,Moderate,Medium,No action needed
2025-07-15 13:00,FARM001,North Field,22.3434,73.1525,33,34.5,6.38,549,Wet,23.6,60,4,772,6.6,229,18.9,4.7,3.06,Seedling,Poor,Medium,Irrigate tomorrow
2025-07-15 14:00,FARM001,North Field,22.3737,73.181,10,21.4,4.98,483,Wet,25.9,71,7,423,7.2,476,18.3,4.7,3.68,Flowering,Poor,Low,Apply fertilizer
2025-07-15 15:00,FARM001,North Field,22.3198,73.1226,48,20.7,5.44,490,Dry,37.9,74,3,246,7.2,762,18.5,3.5,2.35,Seedling,Good,High,Check for pests
2025-07-15 16:00,FARM001,North Field,22.3129,73.1141,24,31.0,5.26,401,Dry,34.2,56,10,492,7.4,423,17.7,3.2,3.03,Flowering,Good,Low,No action needed
2025-07-15 17:00,FARM001,North Field,22.3875,73.1368,89,22.7,4.75,462,Wet,38.5,39,1,358,8.7,894,17.2,5.0,1.32,Flowering,Poor,Low,Apply fertilizer
2025-07-15 18:00,FARM001,North Field,22.3576,73.1088,73,21.2,7.46,462,Dry,39.7,58,3,682,2.2,705,19.9,3.0,4.28,Flowering,Good,High,Irrigate tomorrow
2025-07-15 19:00,FARM001,North Field,22.3851,73.1605,18,25.5,5.5,563,Dry,25.5,54,5,720,8.3,950,18.9,3.9,0.53,Harvesting,Poor,Medium,Monitor humidity
2025-07-15 20:00,FARM001,North Field,22.3215,73.171,38,33.8,5.41,461,Dry,38.2,68,1,587,7.9,200,17.0,4.1,4.1,Vegetative,Poor,Low,Apply fertilizer
2025-07-15 21:00,FARM001,North Field,22.3668,73.1131,56,23.0,7.26,371,Wet,26.0,43,10,761,2.4,329,17.2,4.0,4.3,Vegetative,Good,Medium,Apply fertilizer
2025-07-15 22:00,FARM001,North Field,22.3869,73.1712,90,29.9,5.48,550,Wet,20.8,54,0,461,8.7,355,16.7,4.0,4.69,Seedling,Poor,Low,Monitor humidity
2025-07-15 23:00,FARM001,North Field,22.3182,73.1531,25,26.1,5.94,315,Dry,35.3,77,7,779,6.9,693,17.8,4.8,3.44,Vegetative,Moderate,Medium,No action needed
2025-07-16 00:00,FARM001,North Field,22.3629,73.1534,70,33.9,6.38,530,Wet,34.7,64,0,459,6.0,543,16.9,4.3,4.83,Vegetative,Poor,Medium,No action needed
2025-07-16 01:00,FARM001,North Field,22.3522,73.1518,54,29.6,7.16,431,Dry,36.4,67,9,472,2.9,921,19.6,5.0,1.0,Harvesting,Good,Low,No action needed
2025-07-16 02:00,FARM001,North Field,22.314,73.1103,41,32.7,6.55,527,Dry,25.0,38,9,210,0.2,163,18.2,3.7,0.73,Seedling,Good,Low,Irrigate tomorrow
2025-07-16 03:00,FARM001,North Field,22.313,73.1718,73,29.0,7.49,312,Wet,25.0,62,10,427,3.5,583,19.5,4.7,1.47,Seedling,Good,High,Irrigate tomorrow
2025-07-16 04:00,FARM001,North Field,22.3387,73.1005,67,34.5,4.98,300,Dry,27.0,55,7,452,1.0,381,19.8,4.1,2.14,Seedling,Good,Medium,Monitor humidity
2025-07-16 05:00,FARM001,North Field,22.3411,73.1161,57,32.7,4.8,418,Dry,39.9,65,6,519,4.7,411,18.1,3.9,2.18,Seedling,Moderate,Low,Check for pests
2025-07-16 06:00,FARM001,North Field,22.3294,73.1664,85,30.6,7.14,446,Dry,35.3,66,4,442,5.1,318,18.9,3.4,1.57,Harvesting,Moderate,Low,Check for pests
2025-07-16 07:00,FARM001,North Field,22.3687,73.1581,28,33.9,6.81,432,Dry,36.0,37,1,714,8.8,696,17.1,4.3,1.8,Harvesting,Good,Medium,Check for pests
2025-07-16 08:00,FARM001,North Field,22.3265,73.1549,54,20.1,6.2,567,Wet,26.0,77,10,569,5.4,327,18.0,4.6,2.87,Vegetative,Good,High,Monitor humidity
2025-07-16 09:00,FARM001,North Field,22.3965,73.198,26,24.0,5.57,315,Wet,33.1,50,4,216,3.0,949,18.8,4.2,4.7,Flowering,Poor,Medium,No action needed
2025-07-16 10:00,FARM001,North Field,22.3431,73.1967,80,25.6,5.7,464,Wet,29.9,62,4,623,8.4,291,18.9,4.4,0.76,Harvesting,Moderate,Medium,No action needed
2025-07-16 11:00,FARM001,North Field,22.3336,73.1957,45,30.6,4.58,300,Wet,28.5,59,5,339,7.7,546,16.1,3.3,4.81,Harvesting,Moderate,High,Monitor humidity
2025-07-16 12:00,FARM001,North Field,22.3113,73.1553,45,33.9,4.63,529,Wet,39.4,43,1,231,4.6,107,18.8,4.2,1.2,Vegetative,Poor,Low,No action needed
2025-07-16 13:00,FARM001,North Field,22.3178,73.146,47,33.2,6.69,557,Dry,33.2,57,9,631,7.6,513,19.0,4.7,2.99,Harvesting,Moderate,Low,Apply fertilizer
2025-07-16 14:00,FARM001,North Field,22.3588,73.1884,35,31.6,5.11,551,Dry,25.3,70,4,421,6.6,416,18.9,4.7,0.93,Flowering,Poor,Low,No action needed
2025-07-16 15:00,FARM001,North Field,22.3461,73.1785,58,26.1,6.3,378,Dry,38.1,60,6,682,8.8,977,19.6,3.1,3.23,Seedling,Moderate,High,No action needed
2025-07-16 16:00,FARM001,North Field,22.3609,73.1544,13,33.4,5.57,304,Dry,32.4,44,6,558,8.8,643,17.2,4.7,0.54,Harvesting,Poor,Medium,Check for pests
2025-07-16 17:00,FARM001,North Field,22.376,73.1469,80,32.0,6.53,420,Dry,26.9,35,3,488,5.4,684,19.6,3.0,2.63,Harvesting,Moderate,High,Check for pests
2025-07-16 18:00,FARM001,North Field,22.3152,73.199,20,26.7,4.65,397,Dry,38.2,41,3,241,5.8,187,17.1,3.2,3.64,Harvesting,Good,High,Irrigate tomorrow
2025-07-16 19:00,FARM001,North Field,22.3743,73.1477,43,31.6,4.74,580,Wet,23.9,65,8,325,1.1,547,19.8,3.1,3.09,Vegetative,Poor,High,Monitor humidity
2025-07-16 20:00,FARM001,North Field,22.3236,73.1889,85,24.7,6.07,499,Wet,27.4,74,4,606,9.3,621,16.9,4.2,3.92,Flowering,Good,High,No action needed
2025-07-16 21:00,FARM001,North Field,22.3858,73.1739,26,25.7,6.68,548,Wet,29.9,65,6,494,3.5,933,16.8,3.8,3.75,Vegetative,Moderate,Low,Apply fertilizer
2025-07-16 22:00,FARM001,North Field,22.3261,73.142,25,20.5,6.64,432,Wet,27.0,77,2,467,8.7,862,19.6,4.9,4.11,Vegetative,Moderate,Low,No action needed
2025-07-16 23:00,FARM001,North Field,22.3162,73.1799,21,33.7,5.42,436,Wet,20.7,74,6,290,1.2,932,17.0,3.7,2.65,Seedling,Good,Medium,Check for pests
2025-07-17 00:00,FARM001,North Field,22.3076,73.1408,49,24.4,5.26,459,Dry,21.2,58,10,333,3.6,440,17.1,3.1,0.7,Harvesting,Good,Low,Apply fertilizer
2025-07-17 01:00,FARM001,North Field,22.3699,73.188,16,31.9,5.59,525,Dry,21.1,68,6,645,2.0,252,16.2,4.4,1.52,Harvesting,Good,High,Apply fertilizer
2025-07-17 02:00,FARM001,North Field,22.3096,73.1194,73,26.9,4.88,408,Dry,27.2,73,1,284,1.4,978,17.5,3.2,1.82,Harvesting,Moderate,High,Monitor humidity
2025-07-17 03:00,FARM001,North Field,22.3214,73.1889,88,29.5,5.92,449,Wet,36.8,45,3,694,6.0,154,16.4,4.8,4.98,Flowering,Moderate,Low,Apply fertilizer
2025-07-17 04:00,FARM001,North Field,22.3748,73.1449,81,33.0,5.14,382,Wet,37.4,33,9,471,1.8,276,17.0,4.1,3.79,Vegetative,Good,Low,Monitor humidity
2025-07-17 05:00,FARM001,North Field,22.3852,73.1737,84,21.1,7.1,370,Dry,24.3,30,2,234,1.1,876,18.0,3.0,2.57,Harvesting,Good,High,Apply fertilizer
2025-07-17 06:00,FARM001,North Field,22.3783,73.1292,23,21.3,7.17,588,Dry,21.1,36,0,264,7.5,444,17.8,4.2,4.14,Flowering,Moderate,Medium,Monitor humidity
2025-07-17 07:00,FARM001,North Field,22.3711,73.168,33,29.6,6.12,311,Dry,24.8,40,8,251,2.7,469,16.8,3.7,4.96,Harvesting,Moderate,Low,Apply fertilizer
2025-07-17 08:00,FARM001,North Field,22.3665,73.1044,43,32.8,5.38,416,Dry,39.6,61,9,429,4.5,863,20.0,4.3,4.36,Seedling,Poor,High,No action needed
2025-07-17 09:00,FARM001,North Field,22.3288,73.1885,21,20.7,6.38,413,Dry,22.0,50,5,218,1.6,937,17.1,3.7,4.56,Harvesting,Good,High,Check for pests
2025-07-17 10:00,FARM001,North Field,22.3474,73.1744,68,30.3,6.87,450,Wet,26.6,40,7,447,1.9,577,17.2,4.1,4.26,Vegetative,Moderate,High,Check for pests
2025-07-17 11:00,FARM001,North Field,22.3039,73.1873,17,25.1,6.21,530,Dry,23.8,43,3,285,0.1,109,17.1,4.3,1.12,Flowering,Good,Medium,Monitor humidity
2025-07-17 12:00,FARM001,North Field,22.3235,73.1267,85,30.5,7.06,586,Dry,22.7,52,5,531,9.2,296,17.1,4.5,0.94,Seedling,Poor,High,Irrigate tomorrow
2025-07-17 13:00,FARM001,North Field,22.3726,73.1437,66,35.0,7.29,367,Dry,25.0,31,7,768,0.2,587,19.4,4.2,1.26,Harvesting,Good,Medium,Monitor humidity
2025-07-17 14:00,FARM001,North Field,22.3358,73.1441,62,27.4,5.83,396,Wet,24.4,45,5,468,8.2,295,19.9,3.9,1.28,Vegetative,Good,Low,Apply fertilizer
2025-07-17 15:00,FARM001,North Field,22.3999,73.1064,35,32.8,7.03,384,Dry,31.2,61,9,718,7.4,548,17.5,3.5,1.13,Vegetative,Good,High,No action needed
2025-07-17 16:00,FARM001,North Field,22.3861,73.1097,16,20.9,6.78,503,Wet,35.6,80,10,428,7.2,715,18.5,3.6,3.21,Seedling,Moderate,Low,Irrigate tomorrow
2025-07-17 17:00,FARM001,North Field,22.3547,73.1889,20,22.1,7.43,589,Dry,30.9,61,9,467,1.8,309,17.3,4.0,0.87,Harvesting,Good,High,No action needed
2025-07-17 18:00,FARM001,North Field,22.3623,73.1979,68,25.8,7.3,387,Dry,37.9,38,3,607,4.4,976,19.1,3.6,1.87,Seedling,Moderate,Medium,No action needed
2025-07-17 19:00,FARM001,North Field,22.3633,73.1479,84,25.4,7.03,524,Dry,29.5,63,6,730,0.6,458,18.3,3.2,3.25,Harvesting,Good,Medium,Monitor humidity
2025-07-17 20:00,FARM001,North Field,22.3292,73.1818,71,31.0,6.36,399,Dry,28.1,69,10,787,5.9,628,16.5,3.6,4.5,Harvesting,Good,Low,Check for pests
2025-07-17 21:00,FARM001,North Field,22.3475,73.1792,13,30.5,6.41,371,Wet,28.3,77,7,500,0.5,616,17.0,3.1,4.21,Seedling,Poor,Low,No action needed
2025-07-17 22:00,FARM001,North Field,22.3006,73.159,63,32.4,5.28,492,Wet,25.4,71,3,737,6.7,379,18.3,3.2,1.53,Seedling,Moderate,Low,Irrigate tomorrow
2025-07-17 23:00,FARM001,North Field,22.3817,73.1463,67,32.6,5.75,519,Wet,21.9,51,8,597,6.5,191,17.9,4.4,1.65,Vegetative,Good,Medium,Check for pests
2025-07-18 00:00,FARM001,North Field,22.3602,73.1165,62,33.6,6.55,317,Wet,21.8,48,2,247,5.7,241,18.9,3.6,0.65,Vegetative,Poor,Low,Irrigate tomorrow
2025-07-18 01:00,FARM001,North Field,22.3287,73.1475,30,30.4,5.38,363,Wet,36.4,77,1,450,8.2,692,19.7,3.4,3.53,Flowering,Poor,Low,Check for pests
2025-07-18 02:00,FARM001,North Field,22.3679,73.1669,78,23.0,7.42,379,Dry,22.0,54,7,500,9.2,707,16.9,4.7,4.28,Vegetative,Good,Medium,Check for pests
2025-07-18 03:00,FARM001,North Field,22.3218,73.1022,84,30.1,5.89,547,Wet,21.0,50,9,712,6.9,219,17.5,3.4,3.2,Seedling,Good,High,No action needed
2025-07-18 04:00,FARM001,North Field,22.3584,73.162,69,33.3,4.71,456,Dry,21.7,57,3,312,6.5,151,18.3,3.5,2.07,Vegetative,Poor,High,No action needed
2025-07-18 05:00,FARM001,North Field,22.3491,73.1003,79,22.5,6.9,421,Wet,37.8,79,7,260,3.2,495,18.0,4.3,3.46,Flowering,Good,Low,No action needed
2025-07-18 06:00,FARM001,North Field,22.3806,73.1281,69,25.1,7.44,417,Wet,23.7,34,10,637,1.7,790,19.6,3.3,1.7,Seedling,Good,Low,Check for pests
2025-07-18 07:00,FARM001,North Field,22.3468,73.1363,58,31.9,6.72,436,Dry,34.1,80,10,544,9.5,488,19.8,4.5,3.05,Flowering,Moderate,High,Check for pests
2025-07-18 08:00,FARM001,North Field,22.3649,73.1541,70,20.9,6.0,360,Wet,31.0,36,0,454,7.4,933,17.3,4.2,4.45,Vegetative,Moderate,Medium,Check for pests
2025-07-18 09:00,FARM001,North Field,22.3734,73.102,27,32.5,5.76,410,Wet,29.2,72,3,766,1.5,970,16.1,4.3,2.09,Vegetative,Moderate,Medium,Irrigate tomorrow
2025-07-18 10:00,FARM001,North Field,22.3112,73.1708,34,31.7,6.52,363,Wet,32.3,67,3,378,1.8,490,19.1,3.9,1.05,Flowering,Poor,Medium,No action needed
2025-07-18 11:00,FARM001,North Field,22.3276,73.1058,68,32.4,4.53,571,Dry,27.4,55,2,347,9.1,342,17.6,3.0,2.58,Harvesting,Moderate,Medium,Check for pests
2025-07-18 12:00,FARM001,North Field,22.3431,73.1341,25,30.3,6.39,394,Dry,36.5,48,5,251,3.2,681,19.1,3.8,1.68,Vegetative,Poor,Low,Check for pests
2025-07-18 13:00,FARM001,North Field,22.3783,73.1933,28,27.2,6.6,447,Dry,37.5,56,6,544,7.9,159,19.4,3.1,2.8,Seedling,Good,High,Apply fertilizer
2025-07-18 14:00,FARM001,North Field,22.3294,73.1253,66,26.8,5.84,508,Dry,23.3,68,2,350,0.7,432,17.4,4.0,4.78,Harvesting,Moderate,Low,No action needed
2025-07-18 15:00,FARM001,North Field,22.3419,73.1908,45,33.0,4.72,459,Wet,23.3,74,9,429,3.0,275,19.5,4.3,3.74,Vegetative,Poor,Low,Irrigate tomorrow
2025-07-18 16:00,FARM001,North Field,22.3365,73.1683,49,20.4,5.27,436,Dry,20.3,59,6,529,0.5,187,18.5,3.6,2.76,Vegetative,Moderate,Medium,Monitor humidity
2025-07-18 17:00,FARM001,North Field,22.3799,73.1617,80,34.9,6.27,347,Dry,25.6,58,9,568,3.4,930,16.2,3.6,3.25,Vegetative,Good,High,Apply fertilizer
2025-07-18 18:00,FARM001,North Field,22.3958,73.1462,88,31.9,5.89,413,Wet,22.0,74,6,521,9.9,641,16.0,3.2,2.59,Harvesting,Poor,Medium,Check for pests
2025-07-18 19:00,FARM001,North Field,22.3438,73.1304,14,24.0,7.19,458,Wet,34.3,55,7,380,4.0,497,17.1,4.3,1.77,Vegetative,Moderate,Medium,No action needed
2025-07-18 20:00,FARM001,North Field,22.3554,73.1294,67,34.9,6.68,408,Wet,37.5,31,5,375,6.5,484,19.1,3.5,4.05,Harvesting,Poor,Low,Monitor humidity
2025-07-18 21:00,FARM001,North Field,22.323,73.1982,69,29.9,7.16,460,Dry,39.7,63,2,680,9.7,886,19.5,3.2,2.29,Flowering,Good,Low,Monitor humidity
2025-07-18 22:00,FARM001,North Field,22.3669,73.1667,54,24.2,7.21,566,Dry,31.3,38,0,329,8.7,206,18.5,3.5,3.81,Harvesting,Poor,Low,Irrigate tomorrow
2025-07-18 23:00,FARM001,North Field,22.3862,73.1453,26,32.3,6.79,542,Dry,24.9,60,10,247,1.3,729,17.2,3.3,1.61,Vegetative,Poor,Low,Apply fertilizer
2025-07-19 00:00,FARM001,North Field,22.387,73.1189,37,20.8,5.64,423,Wet,24.1,53,3,442,9.0,161,17.2,4.4,0.9,Seedling,Moderate,Medium,No action needed
2025-07-19 01:00,FARM001,North Field,22.3028,73.1553,41,32.9,4.58,368,Dry,31.3,50,9,447,9.4,246,19.4,3.5,2.19,Harvesting,Good,High,Check for pests
2025-07-19 02:00,FARM001,North Field,22.3141,73.1585,48,21.7,5.53,403,Dry,20.1,36,4,405,1.5,931,16.2,4.8,2.01,Harvesting,Good,Medium,No action needed
2025-07-19 03:00,FARM001,North Field,22.341,73.159,33,22.7,5.74,414,Wet,24.3,68,0,503,4.8,101,17.0,3.4,2.35,Vegetative,Poor,Medium,Apply fertilizer
2025-07-19 04:00,FARM001,North Field,22.3182,73.104,21,30.3,5.48,453,Dry,21.6,44,2,729,3.8,837,18.7,4.1,3.46,Seedling,Good,High,Check for pests
2025-07-19 05:00,FARM001,North Field,22.3609,73.1012,22,21.9,6.95,369,Wet,35.8,76,6,435,7.0,199,19.1,4.1,1.83,Flowering,Poor,Low,Check for pests
2025-07-19 06:00,FARM001,North Field,22.3847,73.191,29,30.7,5.01,548,Dry,24.6,45,4,565,3.5,685,19.6,3.1,1.11,Seedling,Poor,Low,Monitor humidity
2025-07-19 07:00,FARM001,North Field,22.3127,73.1104,67,30.8,6.0,410,Wet,21.1,43,6,587,1.0,140,18.4,4.7,1.62,Flowering,Poor,Medium,Apply fertilizer
2025-07-19 08:00,FARM001,North Field,22.3475,73.1558,87,25.9,7.14,534,Dry,30.3,69,7,590,5.6,802,17.7,4.8,1.73,Vegetative,Poor,Low,No action needed
2025-07-19 09:00,FARM001,North Field,22.3686,73.1126,82,27.0,5.32,511,Wet,25.6,75,5,781,9.9,548,16.9,4.7,1.16,Flowering,Good,High,No action needed
2025-07-19 10:00,FARM001,North Field,22.3318,73.1852,58,21.7,6.33,557,Dry,30.0,69,3,322,3.5,243,18.9,4.4,2.55,Flowering,Poor,Low,No action needed
2025-07-19 11:00,FARM001,North Field,22.3276,73.1094,66,29.8,6.49,462,Dry,36.3,33,1,441,0.9,889,17.9,4.5,1.63,Flowering,Poor,Low,Apply fertilizer
2025-07-19 12:00,FARM001,North Field,22.3213,73.1501,50,32.2,6.61,302,Dry,30.1,49,7,312,9.5,472,17.3,3.6,1.41,Vegetative,Moderate,Medium,Check for pests
2025-07-19 13:00,FARM001,North Field,22.3117,73.1059,47,28.8,5.53,456,Wet,35.6,70,4,596,9.0,635,16.7,3.3,3.66,Vegetative,Good,Low,Check for pests
2025-07-19 14:00,FARM001,North Field,22.3406,73.1163,42,26.6,4.67,391,Wet,34.7,61,8,201,6.8,413,19.0,4.2,0.58,Harvesting,Poor,Low,Check for pests
